NodeId:1847	1.0,0.0,17,18,44,64,77,118,126,128,136,143,681,693,737,790,874,920,930,999,1020,1207,1283,1288,1398,1405,1424,1429,1463,1471,1511,1621,1727,1731,1751,1753,1780,1814,1817,1832,1838,1844,1846,1850,1894,1895,1909,1912,1914,2285,2288,2401,2444,2748,3196,3410,3506,3509,3514,3520,3522,3655,3666,3718,3859,3873,3881,3890,3920,3923,3932,3936,4039,4055,4061,4120,4161,4168,4170,4278,4282,4357,4360,4414,4426,4456,4458,4487,4501,4511,4931,4967,4970,4974,4976,4978,5038,5148,5205,5215,5241,5305,5958,5974,5982,6003,6285,6414,6457,6467,6491,6503,6559,6594,6631,6656,6668,6669,6670,6679,6703,7035,7047,7140,7318,7394,7399,7410,7500,7530,8183,8648,8697,8708,8966,8969,9087,9324,9341,9412,9479,10250,10311,10313,10314,10505,10506,10964,11225,11228,11236,11237,11241,11429,11746,11884,11942,11998,12572,12770,12793,12912,12921,13136,13394,13798,14107,14494,14515,14522,14532,14553,14555,14587,14590,14595,14602,14899,15225,15370,15661,15810,15814,15942,16030,16125,16248,16337,16360,16397,16647,16819,16834,16854,16936,16997,18716,18773,18775,18955,19000,19049,19144,19285,19358,19368,19372,19519,19824,19913,20027,20068,20357,20546,20547,20551,20568,20676,20790,20841,21310,21962,22002,22371,22689,22690,22776,22834,22835,22837,22840,22842,22848,22860,22869,22870,22873,22874,22891,22893,22917,22919,22933,23033,23313,23796,23963,23991,24024,24060,24090,24091,24092,24093,24094,24095,24096,24097,24098,24099,24100,24101,24102,24103,24104,24105,24106,24107,24108,24109,24110,24111,24112,24113,24114,24115,24116,24117,24118,24119,24120,24875,26710,31594,33227,33900,34003,34914,35265,35280,37897,41109,41217,41716,41721,41943,42775,42808,42883,43777,46594,46595,47098,51236,60114,67509,73820
NodeId:1846	1.0,0.0,17,18,64,136,143,717,737,790,791,874,918,920,1398,1429,1617,1621,1719,1730,1736,1753,1780,1814,1817,2229,2654,2685,2694,3514,3655,3857,3920,3921,3923,4061,4161,4168,4288,4414,4415,4416,4423,4931,4969,5144,5208,5215,5982,6457,6467,6594,6669,8648,9412,9479,10311,10314,10321,10325,10376,10505,10964,11201,11246,11756,13394,14590,14609,14895,15661,15942,16854,16936,16997,19358,20068,21563,21699,21799,21821,22002,22370,22543,22712,23004,23018,23019,23020,23021,23022,23025,23026,23027,23028,23029,23034,23037,24075,24076,24077,24078,24079,24080,24081,24082,24083,24084,24085
NodeId:1845	1.0,0.0,17,18,128,136,420,432,649,788,790,791,1352,1379,1429,1437,1621,1719,1817,1894,1911,1912,2041,2225,2236,2290,2649,2654,3075,3410,3420,4282,4415,4753,4952,5142,5758,5760,6003,6493,6668,6765,6949,7609,9053,9258,9294,9341,9479,10064,10256,10416,10728,12757,13123,13387,13706,14544,14844,15213,16537,16888,17259,17790,17922,17966,18842,19358,19660,19827,19881,20283,20365,20552,21486,22354,22360,22889,23823,24027,24028,24029,24030,24031,24032,24033,24034,24035,24036,24037,24038,24039,24040,24041,24042,24043,24044,24045,24046,24047,24048,24049,24050,24051,24052,24053,24054,24055,24056,24057,24058,24059,24060,24061,24062,24063,24064,24065,24066,24067,24068,24069,24070
NodeId:1844	1.0,0.0,17,18,64,737,769,790,920,1406,1447,1621,1719,1753,1779,1780,1817,1832,3924,4161,4168,4282,4415,4459,4488,5134,5144,5939,6012,6946,7524,8183,9412,9503,9605,10311,10505,10926,11241,11565,13088,13367,13394,14816,15370,16854,16936,16960,16997,18003,18830,19144,19429,19822,21955,22689,22856,22891,22924,23309,23874,24012,24013,24014,24015,24016,24017,24018,24019,24020,24021,24022,24023,24024,24025
NodeId:43606	1.0,0.0
NodeId:43607	1.0,0.0,7418,17798
NodeId:43604	1.0,0.0,143,11340,17798,20563,66759,66760,66761,66762,66763,66764
NodeId:43605	1.0,0.0,7418
NodeId:43602	1.0,0.0,7414,28059,43598,61906
NodeId:43603	1.0,0.0,143,7415,51165,66755,66756,66757,66758
NodeId:43600	1.0,0.0
NodeId:43601	1.0,0.0,7414,31440,37539,63725
NodeId:30676	1.0,0.0,3379,5953,51768,62845
NodeId:68742	1.0,0.0,53443
NodeId:43608	1.0,0.0
NodeId:43609	1.0,0.0,7421
NodeId:49460	1.0,0.0,11332
NodeId:49461	1.0,0.0,11333
NodeId:49462	1.0,0.0,11333
NodeId:68743	1.0,0.0
NodeId:49464	1.0,0.0,11335
NodeId:49465	1.0,0.0
NodeId:49466	1.0,0.0
NodeId:49467	1.0,0.0
NodeId:49468	1.0,0.0
NodeId:49469	1.0,0.0
NodeId:29690	1.0,0.0,3082,62525
NodeId:68745	1.0,0.0
NodeId:17045	1.0,0.0,18,850,1032,1580,31285
NodeId:68073	1.0,0.0,49738
NodeId:17047	1.0,0.0,1032,1033,54979
NodeId:17046	1.0,0.0,1032,1879,2032
NodeId:17041	1.0,0.0,21280
NodeId:17040	1.0,0.0
NodeId:17043	1.0,0.0,1642
NodeId:17042	1.0,0.0,492,763,1032,1596,6183
NodeId:68724	1.0,0.0,53307
NodeId:68078	1.0,0.0,49804
NodeId:68747	1.0,0.0,53481
NodeId:52639	1.0,0.0,14516,24018,25825,41944,42775,42832
NodeId:17048	1.0,0.0,1032,1036,1274,1752
NodeId:47883	1.0,0.0,10291
NodeId:60726	1.0,0.0,25235
NodeId:60727	1.0,0.0
NodeId:60724	1.0,0.0,25198
NodeId:60725	1.0,0.0,25198
NodeId:60722	1.0,0.0,2066
NodeId:60723	1.0,0.0,25198
NodeId:60720	1.0,0.0,25190
NodeId:60721	1.0,0.0
NodeId:53239	1.0,0.0,15049
NodeId:60728	1.0,0.0
NodeId:60729	1.0,0.0,25200
NodeId:53320	1.0,0.0,15160
NodeId:53321	1.0,0.0
NodeId:53322	1.0,0.0,15161
NodeId:53323	1.0,0.0
NodeId:53324	1.0,0.0,15161
NodeId:53325	1.0,0.0,2512,15161
NodeId:36929	1.0,0.0,4931
NodeId:36928	1.0,0.0,4931
NodeId:36927	1.0,0.0,4931
NodeId:36926	1.0,0.0,4931,8196
NodeId:36925	1.0,0.0,4931,11092
NodeId:36924	1.0,0.0,4931,11092,20676
NodeId:36923	1.0,0.0,4931
NodeId:36922	1.0,0.0,4931
NodeId:36921	1.0,0.0,4951
NodeId:36920	1.0,0.0,1619,4951
NodeId:54673	1.0,0.0,19707
NodeId:58351	1.0,0.0,21448
NodeId:58352	1.0,0.0
NodeId:58353	1.0,0.0,21449,58354,69538
NodeId:58354	1.0,0.0
NodeId:58355	1.0,0.0,21546,35471
NodeId:54675	1.0,0.0,16726,54676
NodeId:54674	1.0,0.0,16725
NodeId:58358	1.0,0.0,21460
NodeId:58359	1.0,0.0,431,21463
NodeId:54679	1.0,0.0
NodeId:54678	1.0,0.0,54656
NodeId:20555	1.0,0.0,1512,2188,8786,19742,19872,34133
NodeId:20554	1.0,0.0,1512,1895,2652,2714,3995,4089,4090,7819,8772,8773,8777,8780,8781,8784,8786,8787,8788,8789,15226,15798,17200,18129,19048,19049,19733,19742,20434,20552,20559,20561,21310,23031,24576,24577,28181,28527,28572,28575,32505,33428,44201
NodeId:20557	1.0,0.0,1399,1512,1719,1895,2652,3069,3077,3204,4089,4978,5587,7191,7636,7661,7819,8122,8326,8712,8769,8770,8771,8772,8773,8774,8776,8777,8778,8780,8781,8783,8784,8785,8786,8787,8788,8797,9504,9753,10424,10426,13123,13437,13832,15226,15522,15798,17200,18502,19047,19048,19049,19050,19731,19733,19734,19740,20434,20568,21310,23031,24191,24574,24575,24576,24577,25455,28160,28162,28527,29677,33212,33428,57729
NodeId:20556	1.0,0.0,1512,2652,4089,4978,5588,8105,8122,8774,8781,8784,8785,8788,8789,8791,8794,8795,13123,15226,19047,19049,19050,19742,19903,20560,20562,20563,20568,20569,21310,23031,24576,24577,24579,44201,44202
NodeId:20551	1.0,0.0,1511,1847,5425,5835,6003,7395,9331,10064,11565,12770,12809,12982,24121,24166,24178,24183,38513,71486
NodeId:20550	1.0,0.0,1511,57726
NodeId:20553	1.0,0.0,53,1512,1514,2178,4089,7635,8105,8769,9140,9435,11107,20445,20464,20561,20563,20565,20570,26004
NodeId:20552	1.0,0.0,1512,1544,1564,1845,2070,2176,2211,2643,3137,3887,4357,4397,4698,4978,5584,5588,6760,6774,7661,8045,8105,8141,8712,8770,8771,8772,8773,8774,8776,8777,8778,8781,8783,8788,8789,8790,8791,8792,8793,8794,8795,8796,8809,9504,9629,10106,10426,11278,11724,12766,12767,12773,13437,14870,19048,19049,19050,20209,20347,20434,20554,20559,20562,20563,20564,20566,20568,21366,23031,24575,24576,24577,24578,57728
NodeId:62764	1.0,0.0
NodeId:43123	1.0,0.0,2512,31064
NodeId:62766	1.0,0.0,30464
NodeId:62767	1.0,0.0,30464
NodeId:20559	1.0,0.0,59,1399,1512,1895,2652,2775,3077,3204,4089,4090,4184,4416,5587,6168,7191,7661,7819,8122,8326,8712,8769,8770,8771,8772,8773,8774,8776,8777,8778,8780,8781,8782,8783,8784,8785,8786,8787,8788,8789,8790,8791,8797,9504,9753,10106,10424,10426,11478,12786,13123,13437,13832,15226,15522,15798,17200,18502,19047,19048,19049,19050,19731,19733,19734,19740,19742,20434,20552,20554,20557,20560,20561,20564,20568,24191,24574,24575,24576,24577,24578,24579,25455,28160,28181,28527,28572,29616,29677,33212,33428,33836,44201,46103
NodeId:20558	1.0,0.0,790,1512,1514,1719,1895,2178,4089,4976,4978,6654,8105,8769,8780,8792,8793,8794,8797,8798,8806,11247,11677,19731,20540,20556,20560,20561,20563,20567,20568,20570,20573,20585,21310,23031,26004,36664,43980,57730
NodeId:62762	1.0,0.0,30460
NodeId:62763	1.0,0.0,30460
NodeId:64665	1.0,0.0,35503
NodeId:59804	1.0,0.0
NodeId:75368	1.0,0.0,72346
NodeId:27448	1.0,0.0,2498,71402
NodeId:59908	1.0,0.0
NodeId:43120	1.0,0.0,51247,66611
NodeId:21732	1.0,0.0,1620
NodeId:45839	1.0,0.0,37691,65247
NodeId:50809	1.0,0.0,12573
NodeId:68696	1.0,0.0,53153
NodeId:68697	1.0,0.0
NodeId:68694	1.0,0.0,53153
NodeId:68695	1.0,0.0,53153
NodeId:68692	1.0,0.0
NodeId:68693	1.0,0.0
NodeId:68690	1.0,0.0,53137
NodeId:68691	1.0,0.0
NodeId:54756	1.0,0.0
NodeId:68698	1.0,0.0,53168
NodeId:68699	1.0,0.0,53170
NodeId:48733	1.0,0.0
NodeId:48732	1.0,0.0,10839
NodeId:19927	1.0,0.0,1454,25398,29823,57205
NodeId:48730	1.0,0.0,10839
NodeId:48737	1.0,0.0,10843,12843
NodeId:48736	1.0,0.0,10841
NodeId:48735	1.0,0.0,10841
NodeId:48734	1.0,0.0
NodeId:48739	1.0,0.0
NodeId:48738	1.0,0.0
NodeId:57805	1.0,0.0,20650,57804
NodeId:57804	1.0,0.0,20650
NodeId:57807	1.0,0.0,20652,20680
NodeId:57806	1.0,0.0,20650,57804
NodeId:57801	1.0,0.0
NodeId:57800	1.0,0.0,20646
NodeId:57803	1.0,0.0
NodeId:57802	1.0,0.0,20649
NodeId:57809	1.0,0.0,20654
NodeId:57808	1.0,0.0,20654
NodeId:2851	1.0,0.0,27,32,46,49,78,101,113,118,295,312,342,349,375,376,385,399,414,546,610,735,879,981,1021,1129,1161,1304,1740,2088,2909,3044,3173,3601,3644,3757,6893,9261,9398
NodeId:44343	1.0,0.0
NodeId:44340	1.0,0.0,7721,14107,21546,27806,35471
NodeId:618	1.0,0.0,2,5,24,26,29,35,36,51,55,61,63,65,69,72,73,74,76,79,85,90,93,98,102,103,104,107,108,110,116,118,119,122,124,125,126,127,141,235,236,249,287,295,319,344,366,369,401,402,416,418,421,425,426,433,434,437,438,441,443,449,550,551,555,559,562,611,612,617,620,625,627,629,630,631,632,636,664,665,681,683,686,728,768,777,779,780,781,782,783,786,787,792,824,830,853,879,883,954,996,1036,1179,1227,1230,1237,1249,1258,1265,1270,1283,1301,1314,1316,1361,1405,1423,1655,1756,2110,2113,2425,2499,2512,2536,2537,2541,2561,2562,2629,2671,2710,2739,2742,2927,2963,2970,2977,2978,2982,3085,3146,3372,3834,3850,3863,4047,4119,4333,4352,4544,4545,4909,5245,5331,6281,6301,6362,6392,7075,7077,7143,7172,7802,8700,10427,10785,11162,11361,12219,12220,12221,12222,12223,71389
NodeId:619	1.0,0.0,2,21,61,81,249,630,2046,4114,5726,6281,7073,12226,12227,12228,12229,12230
NodeId:612	1.0,0.0,2,10,12,22,29,37,51,65,69,74,76,83,87,93,97,103,116,125,127,165,212,249,250,284,289,295,301,319,345,366,369,396,401,415,551,555,559,618,620,630,637,640,645,653,783,824,954,1112,1174,1184,1187,1238,1239,1258,1301,1323,2084,2239,2254,2483,2960,3180,4121,4828,7578,8003,10915,12105,71388
NodeId:613	1.0,0.0,2,548,776,1008,2006,2376,2867,12107
NodeId:610	1.0,0.0,2,5,15,18,19,24,31,34,35,37,44,46,50,52,57,74,97,98,105,111,124,138,141,167,169,199,215,229,237,249,257,273,293,311,349,360,374,380,386,389,395,401,442,452,475,550,556,582,630,637,653,681,721,726,748,751,783,802,883,994,996,1014,1033,1059,1069,1179,1181,1211,1263,1267,1275,1321,1409,1475,1574,1615,1713,1756,1935,1955,2104,2221,2232,2328,2467,2479,2493,2512,2558,2619,2813,2851,3092,3111,3114,3131,3282,3352,3374,3428,3463,3540,3550,3655,3809,3917,4072,4412,4588,4777,4866,5691,6923,7599,7752,9406,9693,10219,11529,12089,12090,12091,12092,12093,12094,12095,12096,12097,12098,12099,71398
NodeId:611	1.0,0.0,0,2,10,12,26,29,35,36,39,51,74,76,87,100,119,124,127,233,295,357,366,383,385,401,405,434,438,443,444,450,532,550,559,590,602,629,631,639,657,681,704,728,781,784,788,815,824,838,954,970,1164,1179,1211,1278,1316,1596,1885,2036,2224,2430,2514,2563,2811,2962,2978,3053,3082,3098,3105,3172,3454,3828,3859,3903,3927,4075,5383,7935,8251,8578,10589,11547,11638,12335,12336,12337,12338,12339
NodeId:616	1.0,0.0,2,18,19,46,79,83,87,111,118,217,237,295,367,400,406,415,426,432,566,590,637,691,696,699,776,779,784,791,797,804,836,891,934,963,992,994,1012,1064,1120,1262,1283,1323,1324,1401,1417,1459,1460,1589,1762,1814,1883,2056,2082,2104,2112,2325,2419,2424,2430,2435,2446,2481,2528,2567,2602,2615,2645,2723,2816,2860,2872,2933,3055,3115,3260,3331,3448,3454,3487,3667,3737,3784,3892,3978,4143,4432,4550,4594,4764,4768,4808,4880,5015,5023,5181,5864,6004,6131,6156,6243,6453,6572,6999,7281,7575,7584,7635,7831,7860,7885,8042,8075,8331,8400,8524,8652,8841,8851,9626,9668,9673,9825,10195,10345,10534,10541,10803,11215,11226,11449,11536,11850,12114,12115,12116,12117,12118,12119,12120,12121,12122,12123,12124,12125,12126,12127,12128,12129,12130,12131,12132,12133,12134,12135,12136,12137,12138,12139,12140,12141,12142,12143,12144,12145,12146,12147,12148,12149,12150,12151,12152,12153,12154,12155,12156,12157,12158,12159,12160,12161,12162,12163,12164,12165,12166,12167,12168,12169,12170,12171,12172,12173,12174,12175,12176,12177,12178,12179,12180,12181,12182
NodeId:617	1.0,0.0,0,2,13,18,29,34,40,72,76,85,86,93,97,100,119,128,131,135,136,223,233,235,251,294,357,398,401,402,443,449,523,558,559,562,624,630,660,663,664,665,678,681,686,717,737,751,769,779,783,784,791,843,848,849,997,1077,1254,1265,1270,1288,1323,1397,1402,1405,1433,1435,1459,1483,1484,1503,1510,1535,1574,1621,2008,2033,2112,2146,2175,2246,2279,2433,2508,2560,2561,2636,2708,2712,2723,3185,3292,3497,3540,3825,3828,3932,4120,4207,4231,4329,4368,4389,4416,4547,4567,4766,5103,5177,5425,5980,6322,6727,6948,6957,7172,8019,8029,8155,8303,8321,8373,8616,8697,8974,9130,9600,11190,11992,12184,12185,12186,12187,12188,12189,12190,12191,12192,12193,12194,12195,12196,12197,12198,12199,12200,12201,12202,12203,12204,12205,12206,12207,12208,71383
NodeId:614	1.0,0.0,2,46,51,105,534,548,725,763,879,1178,1206,1313,1432,1441,1849,2361,2412,2423,2744,2872,4353,5063,5715,5932,6368,6680,7487,7831,8072,11835,12109,12110,12111,12112
NodeId:615	1.0,0.0,2,22,28,34,42,43,44,53,66,73,81,96,104,110,118,130,135,237,297,300,303,357,360,363,382,387,398,405,414,415,418,421,427,437,440,445,449,539,541,549,620,681,684,715,720,726,729,737,965,1029,1031,1036,1037,1083,1174,1258,1262,1277,1296,1353,1699,1752,2059,2115,2577,3178,4803,4862,5386,12113
NodeId:34389	1.0,0.0
NodeId:34388	1.0,0.0
NodeId:59401	1.0,0.0,22947,57299
NodeId:59400	1.0,0.0,22947
NodeId:59407	1.0,0.0
NodeId:44344	1.0,0.0,7723
NodeId:59405	1.0,0.0,22947
NodeId:30809	1.0,0.0,3407
NodeId:30806	1.0,0.0
NodeId:30807	1.0,0.0,3405,30004
NodeId:34383	1.0,0.0
NodeId:30805	1.0,0.0,3404,3410,5177
NodeId:30802	1.0,0.0,3404,31226
NodeId:30803	1.0,0.0,9504,15522,18261,20710,47154,52190,62909
NodeId:30800	1.0,0.0
NodeId:30801	1.0,0.0,3404,4757,12186,12905,24674,25731
NodeId:29660	1.0,0.0,3075,10797
NodeId:26897	1.0,0.0,2428,61498
NodeId:26894	1.0,0.0,2349
NodeId:26895	1.0,0.0,2350
NodeId:29664	1.0,0.0,3075,4416
NodeId:26893	1.0,0.0,2349
NodeId:26890	1.0,0.0,2344,3260
NodeId:73808	1.0,0.0
NodeId:73807	1.0,0.0
NodeId:73806	1.0,0.0
NodeId:73805	1.0,0.0
NodeId:73804	1.0,0.0
NodeId:73803	1.0,0.0
NodeId:73802	1.0,0.0,120
NodeId:26898	1.0,0.0,2351,2729,3346,7485,12055,21536
NodeId:57215	1.0,0.0
NodeId:57216	1.0,0.0,19940
NodeId:57217	1.0,0.0,19940,57220,57872,69366
NodeId:5361	1.0,0.0,88
NodeId:34656	1.0,0.0,4282
NodeId:55188	1.0,0.0
NodeId:55189	1.0,0.0
NodeId:34653	1.0,0.0,4282
NodeId:28539	1.0,0.0,22257,22543,44362,62105
NodeId:34651	1.0,0.0,4282,7881,9317,32395,57716
NodeId:34650	1.0,0.0,4282
NodeId:55182	1.0,0.0,17447,55183
NodeId:55183	1.0,0.0,17447
NodeId:58485	1.0,0.0
NodeId:28538	1.0,0.0
NodeId:55186	1.0,0.0,17451
NodeId:55187	1.0,0.0,17451
NodeId:55184	1.0,0.0
NodeId:55185	1.0,0.0,17451
NodeId:67846	1.0,0.0,70876
NodeId:1498	1.0,0.0,13,54,107,126,132,135,142,254,385,415,429,436,438,443,652,655,659,669,670,722,851,1023,1077,1111,1200,1324,1405,1406,1436,1481,1501,1515,1536,1545,1620,1655,1700,1749,2118,2168,2183,2189,2197,2239,2248,2264,2637,2693,2703,2714,3076,3137,3321,3806,3867,3882,3887,3986,4068,4339,4946,5264,5280,5759,6104,6326,6456,7064,7163,7170,7172,7173,7177,7178,7181,7184,7190,8714,10446,12795,13131,15727,16225,16242,18260,18291,20073,20371
NodeId:67844	1.0,0.0,48456
NodeId:67845	1.0,0.0,48464
NodeId:67842	1.0,0.0,48450
NodeId:67843	1.0,0.0,48454
NodeId:34935	1.0,0.0,4360
NodeId:28536	1.0,0.0,2707,28537
NodeId:54323	1.0,0.0
NodeId:67848	1.0,0.0
NodeId:67849	1.0,0.0,48480
NodeId:50000	1.0,0.0
NodeId:35383	1.0,0.0,4455
NodeId:50002	1.0,0.0
NodeId:50003	1.0,0.0,2512,13723,19868,20508,33299,39786,40396,41742,63835
NodeId:50004	1.0,0.0
NodeId:50005	1.0,0.0,11801
NodeId:50006	1.0,0.0
NodeId:35385	1.0,0.0,4456
NodeId:50008	1.0,0.0
NodeId:50009	1.0,0.0
NodeId:35388	1.0,0.0,4456,22136,28674,64632
NodeId:35389	1.0,0.0,4456,6559,17945
NodeId:54324	1.0,0.0
NodeId:23114	1.0,0.0,1749
NodeId:23115	1.0,0.0,1719,1749,10599,10895
NodeId:23116	1.0,0.0,1749
NodeId:23117	1.0,0.0,1749,1912,5206,7047,10412,20131,23109,34069,42795
NodeId:23110	1.0,0.0,1749,8463
NodeId:54327	1.0,0.0
NodeId:23112	1.0,0.0,1749,2686,27855,59493,59494,59495
NodeId:23113	1.0,0.0,1749,4166,4738,5831,22891,48595
NodeId:54326	1.0,0.0,44603,66957,66958,66959
NodeId:23118	1.0,0.0,1749
NodeId:23119	1.0,0.0,1749,2156,3428,22441
NodeId:48593	1.0,0.0,10721,23304
NodeId:69621	1.0,0.0,58942
NodeId:61448	1.0,0.0,26741
NodeId:61449	1.0,0.0
NodeId:58487	1.0,0.0,21652,25804,26598,40270
NodeId:48592	1.0,0.0,10721
NodeId:61444	1.0,0.0,26739
NodeId:61445	1.0,0.0,26741,45569
NodeId:61446	1.0,0.0,26741
NodeId:61447	1.0,0.0,26741
NodeId:61440	1.0,0.0,26738
NodeId:38769	1.0,0.0,20357,21948,24808,38770
NodeId:61442	1.0,0.0
NodeId:61443	1.0,0.0
NodeId:38768	1.0,0.0,5425,38771
NodeId:75360	1.0,0.0,72346
NodeId:20047	1.0,0.0,1465,13125,20050,20052,20054,51611,57277
NodeId:20046	1.0,0.0,1465,9421,13125,51608
NodeId:24667	1.0,0.0
NodeId:24666	1.0,0.0,1901,3535,8560
NodeId:24665	1.0,0.0,1901,8560
NodeId:24664	1.0,0.0,16520
NodeId:24663	1.0,0.0
NodeId:24662	1.0,0.0,1901,3535
NodeId:24661	1.0,0.0,1901,20351
NodeId:23289	1.0,0.0,143,1775,2065,2230,2891,3261,4046,4411,5952,6170,6844,7301,7796,8379,9009,19985,23225
NodeId:20044	1.0,0.0,1465,2512,3501,6023,6036,7412,13125,13569,13723,16334,18427,18531,20047,20054,23734,30208,33503,55869
NodeId:52538	1.0,0.0,14409,47284,58596
NodeId:24669	1.0,0.0,1901,3535,24665
NodeId:24668	1.0,0.0,1901
NodeId:28133	1.0,0.0
NodeId:28132	1.0,0.0
NodeId:3843	1.0,0.0,53,447,576,726,1016,1031,1036,1404,1635,2151,2303,2794,3939,4760,28729,28731
NodeId:38588	1.0,0.0,5371,14403,30400,52536,65444
NodeId:28137	1.0,0.0,3896,4324
NodeId:28136	1.0,0.0
NodeId:3847	1.0,0.0,34,40,53,85,103,131,210,325,443,453,555,1023,1144,1207,1211,1412,1521,1629,2602,2867,2924,3892,4806,5967,5969,6326,7187,7592,7665,8283,11673,12533,12710,12723,13570,13819,16292,17286,18259,19122,19361,23730,24191,27802,28915,29787,31572,32597,32598,32599,32600,32601,32602,32603,32604,32605,32606,71383
NodeId:28134	1.0,0.0,210
NodeId:3849	1.0,0.0,18,53,249,726,737,791,1909,3174
NodeId:3848	1.0,0.0,27,31,34,53,67,87,143,210,249,295,449,493,630,669,702,1233,1257,1315,1536,1752,1955,2029,2408,2933,4046,4215,4231,4255,5095,5253,5751,5958,6112,6255,32609
NodeId:28139	1.0,0.0
NodeId:28138	1.0,0.0,2649,10325,61942
NodeId:48599	1.0,0.0,10726,11225
NodeId:64183	1.0,0.0,34134
NodeId:38921	1.0,0.0
NodeId:38920	1.0,0.0,15270,35537
NodeId:38923	1.0,0.0
NodeId:38922	1.0,0.0
NodeId:38925	1.0,0.0
NodeId:38924	1.0,0.0,790,5503,7394,28267,30530,62795,65536
NodeId:38927	1.0,0.0,9465,47094,65542,65543
NodeId:38926	1.0,0.0,65541
NodeId:38929	1.0,0.0,5539,7881
NodeId:38928	1.0,0.0,7314,9388,14586,43303
NodeId:22797	1.0,0.0,1725
NodeId:22796	1.0,0.0,1725,14895
NodeId:22791	1.0,0.0
NodeId:22790	1.0,0.0
NodeId:22793	1.0,0.0
NodeId:22792	1.0,0.0,4412,59282
NodeId:73379	1.0,0.0,2969
NodeId:73378	1.0,0.0,2969
NodeId:35524	1.0,0.0,37225,55981
NodeId:35226	1.0,0.0
NodeId:35522	1.0,0.0
NodeId:31862	1.0,0.0
NodeId:35520	1.0,0.0
NodeId:31860	1.0,0.0,3550
NodeId:73371	1.0,0.0,2969,75494
NodeId:73418	1.0,0.0,212
NodeId:73373	1.0,0.0,2969
NodeId:73372	1.0,0.0,2969
NodeId:73375	1.0,0.0,2969
NodeId:73374	1.0,0.0,2969
NodeId:73377	1.0,0.0,2969
NodeId:73419	1.0,0.0
NodeId:58482	1.0,0.0,21638
NodeId:52531	1.0,0.0,14401,36252,68577
NodeId:21742	1.0,0.0,1621
NodeId:52536	1.0,0.0,14403,30400,38588
NodeId:34932	1.0,0.0
NodeId:73879	1.0,0.0,3428
NodeId:75363	1.0,0.0,72346
NodeId:4438	1.0,0.0,64,2455,2899,6183,6320,10097,14552,18955,34116,35294,35295
NodeId:51753	1.0,0.0,13267,19725
NodeId:51752	1.0,0.0,13267,17945,25929
NodeId:51751	1.0,0.0,2512,13267,15941,18973,21979,33090,39862,55251
NodeId:55233	1.0,0.0,17541
NodeId:55234	1.0,0.0,17550
NodeId:17124	1.0,0.0,1036
NodeId:55236	1.0,0.0
NodeId:55237	1.0,0.0
NodeId:55238	1.0,0.0,17556,46686
NodeId:55239	1.0,0.0,17556
NodeId:51759	1.0,0.0,13269
NodeId:17125	1.0,0.0,1036,55006
NodeId:58483	1.0,0.0,21640
NodeId:61172	1.0,0.0
NodeId:56762	1.0,0.0,19474
NodeId:33977	1.0,0.0,4118,8149
NodeId:56760	1.0,0.0
NodeId:56767	1.0,0.0,19474
NodeId:56766	1.0,0.0,19474
NodeId:56765	1.0,0.0,19474
NodeId:56764	1.0,0.0,19474
NodeId:73410	1.0,0.0,5038
NodeId:56769	1.0,0.0,19474
NodeId:56768	1.0,0.0,19474
NodeId:75364	1.0,0.0,72346
NodeId:35228	1.0,0.0,4422
NodeId:4549	1.0,0.0,1,10,66,68,113,128,146,154,350,354,362,365,381,421,426,427,445,449,584,630,637,645,664,823,991,1206,1246,1274,1288,1313,1406,1617,1652,1752,1757,1979,2029,2075,2101,2109,2291,2469,2548,2559,2560,2682,2747,2908,2948,3109,3178,3181,3255,3631,4034,4552,4803,4892,5488,5789,6134,9100,9453,10171,13681,13706,15318,16411,21539,28250,30315
NodeId:4548	1.0,0.0,35811
NodeId:4541	1.0,0.0,65,3590,5276,11545,35733
NodeId:4540	1.0,0.0,65,141,233,654,881,2123,2652,2656,3049,3835,3875,3951,3955,3964,3999,4391,4530,4542,4544,5260,5264,5267,5277,5308,5317,5722,5790,6611,6693,6695,6696,6704,7066,7069,7074,7075,7077,7143,7145,7757,7761,7770,9132,10110,12256,12642,15708,15709,15710,15712,18260,18513,19732,20397,20851,21388,24587,32847,35732
NodeId:4543	1.0,0.0,34,65,102,131,141,881,1237,2123,2656,2713,3051,3083,3168,3835,3964,4530,4544,4845,4921,5267,5308,5722,6398,6482,6693,6695,6696,6697,6704,7075,7148,7150,7155,7762,7769,11562,11659,15706,15711,18054,18056,20369,20403,22259,32569,35734
NodeId:4542	1.0,0.0,65,141,693,881,2123,2656,3083,3835,4530,4540,4543,4544,5177,6609,7078,7086,7149,15708,15710,15878,24094,32569
NodeId:4545	1.0,0.0,18,19,65,68,167,206,215,236,332,434,449,484,539,618,645,763,824,1204,1314,2056,2303,2376,2470,2905,2937,2980,3187,4736,4797,6780,7891,8495,13608,16290,17836
